lat,long,hex,timestamp
-33.4501096438537,-70.64673048563982,89b2c554c5bffff,2020-01-18 13:55:11.695974
-33.4349152281373,-70.67698987479217,89b2c554077ffff,2020-01-18 13:41:40.133768
-33.45620572699006,-70.6705586147018,89b2c554327ffff,2020-01-18 18:08:06.678115
-33.44538907049579,-70.64522453491784,89b2c554127ffff,2020-01-18 21:54:28.851834
-33.4465987181277,-70.63537839743456,89b2c554c13ffff,2020-01-18 14:15:35.446235
-33.43985462228202,-70.65023838570838,89b2c5541abffff,2020-01-18 18:17:36.042059
-33.45322668175236,-70.63461406474629,89b2c554c77ffff,2020-01-18 15:37:02.991373
-33.47199991692918,-70.66301092220796,89b2c554ad7ffff,2020-01-18 20:23:40.305435
-33.45044064678285,-70.63480703048684,89b2c554c0fffff,2020-01-18 13:25:22.959366
-33.451728179908805,-70.64655791979386,89b2c554c4bffff,2020-01-18 13:57:09.039867
-33.43760454423604,-70.65943838713406,89b2c55411bffff,2020-01-18 20:24:29.014786
-33.44171960751022,-70.68750016013354,89b2c5543dbffff,2020-01-18 16:04:45.895437
-33.44714457016784,-70.6515847552069,89b2c55412fffff,2020-01-18 12:14:05.613657
-33.47391204150051,-70.66113517755535,89b2c554ac7ffff,2020-01-18 21:34:09.627042
-33.4665655595315,-70.66277051544542,89b2c554e63ffff,2020-01-18 18:07:56.762104
-33.44228838520044,-70.64060551265385,89b2c554cc3ffff,2020-01-18 16:54:25.374421
-33.47544286863075,-70.64971754154423,89b2c554ab3ffff,2020-01-18 15:00:48.356734
-33.47040784033737,-70.65281971494338,89b2c554a97ffff,2020-01-18 21:23:52.546442
-33.444522248208976,-70.64797126914733,89b2c554123ffff,2020-01-18 12:12:57.590285
-33.43295339837897,-70.67630138171549,89b2c55400fffff,2020-01-18 09:36:16.435121
-33.46626989972774,-70.64024430706108,89b2c55481bffff,2020-01-18 15:01:03.033887
-33.46588736993693,-70.6264537914188,89b2c5548a3ffff,2020-01-18 20:14:55.064361
-33.44032207159479,-70.65792556865638,89b2c55410bffff,2020-01-18 12:45:53.721121
-33.44323247819276,-70.67510454254419,89b2c554383ffff,2020-01-18 09:24:50.671119
-33.47546414728529,-70.65594364165837,89b2c554a8fffff,2020-01-18 11:12:02.028419
-33.44610660854711,-70.64051890053295,89b2c554ccfffff,2020-01-18 16:01:17.936092
-33.46742748380315,-70.67745941908963,89b2c555d17ffff,2020-01-18 21:43:00.031901
-33.43897430317075,-70.66252177185652,89b2c554157ffff,2020-01-18 11:21:38.841018
-33.45237878219648,-70.66829660639155,89b2c554337ffff,2020-01-18 17:14:10.317918
-33.46756613692151,-70.66303956988841,89b2c554e6bffff,2020-01-18 22:52:52.281979
-33.46852529663015,-70.66061885724496,89b2c554e6fffff,2020-01-18 20:14:44.772039
-33.43496657897952,-70.63502058072211,89b2c556a63ffff,2020-01-18 11:47:29.413886
-33.45370212006051,-70.65397309752484,89b2c554e8fffff,2020-01-18 11:03:49.765688
-33.46981522590289,-70.67410837082915,89b2c555dabffff,2020-01-18 18:23:48.358215
-33.46047778922134,-70.64032912569182,89b2c5548d3ffff,2020-01-18 12:42:54.881810
-33.47061789720693,-70.63684194273188,89b2c55480fffff,2020-01-18 10:33:45.123949
-33.45779466646837,-70.64177273798855,89b2c554c6bffff,2020-01-18 09:51:27.650077
-33.46276986190818,-70.65232481105147,89b2c554e33ffff,2020-01-18 21:33:31.777430
-33.47341821717781,-70.63243877653349,89b2c55483bffff,2020-01-18 17:13:20.409266
-33.448568663424936,-70.64171767679947,89b2c554c57ffff,2020-01-18 08:25:32.014225
-33.44191123267654,-70.6834668815361,89b2c5543d3ffff,2020-01-18 17:08:32.174075
-33.45042542155275,-70.66009644885187,89b2c554ed7ffff,2020-01-18 19:44:55.883602
-33.460595729083856,-70.64926177903344,89b2c554eafffff,2020-01-18 13:02:06.810020
-33.434748486547,-70.66569818386476,89b2c5541cbffff,2020-01-18 13:11:04.617406
-33.47364906232415,-70.6412813255182,89b2c554873ffff,2020-01-18 20:59:07.051379
-33.4417483794789,-70.65321230410207,89b2c554107ffff,2020-01-18 17:39:16.921223
-33.45677002816887,-70.67559924969174,89b2c55432bffff,2020-01-18 14:22:41.607289
-33.449612866535766,-70.6434613654199,89b2c554c43ffff,2020-01-18 10:32:58.036564
-33.44074695424269,-70.6366644931748,89b2c554cd7ffff,2020-01-18 15:29:59.566398
-33.45502625905761,-70.64235908332303,89b2c554c7bffff,2020-01-18 20:58:16.792140
-33.446413672532046,-70.67185861405704,89b2c5543bbffff,2020-01-18 20:50:35.325561
-33.451279702407625,-70.65355697194002,89b2c554e83ffff,2020-01-18 12:43:10.837378
-33.44763598893004,-70.6389846708443,89b2c554c1bffff,2020-01-18 18:28:23.678175
-33.44909083040208,-70.63911017333994,89b2c554c0bffff,2020-01-18 12:55:50.279826
-33.443473907870484,-70.6579628050085,89b2c554173ffff,2020-01-18 19:25:00.885589
-33.47071519784454,-70.64298077708108,89b2c554847ffff,2020-01-18 22:59:32.763345
-33.448449465791136,-70.64793217602829,89b2c554c5bffff,2020-01-18 20:53:54.451722
-33.4573734339385,-70.67045817080377,89b2c554327ffff,2020-01-18 21:44:30.287179
-33.44593414965685,-70.63397771525783,89b2c554c13ffff,2020-01-18 19:42:21.872679
-33.45220856272327,-70.63391127015076,89b2c554c0fffff,2020-01-18 15:20:11.399632
-33.451190544582474,-70.64843583795658,89b2c554c4bffff,2020-01-18 20:23:35.263817
-33.442187664558524,-70.68785078015145,89b2c5543dbffff,2020-01-18 18:58:08.720479
-33.44630176374431,-70.65090291818957,89b2c55412fffff,2020-01-18 12:21:37.064689
-33.4751825462556,-70.65047008977888,89b2c554ab3ffff,2020-01-18 20:58:21.680440
-33.44532827338722,-70.64980856543359,89b2c554123ffff,2020-01-18 13:40:59.473152
-33.432060436618336,-70.67677918096936,89b2c55400fffff,2020-01-18 18:51:04.989670
-33.44034763355898,-70.65753568349928,89b2c55410bffff,2020-01-18 18:22:49.847889
-33.44205734082766,-70.67491152101009,89b2c554383ffff,2020-01-18 19:19:01.883455
-33.4744236154381,-70.65436251384536,89b2c554a8fffff,2020-01-18 22:22:55.339576
-33.44485418624331,-70.640074721444,89b2c554ccfffff,2020-01-18 19:06:52.639460
-33.45348911983377,-70.66957785233876,89b2c554337ffff,2020-01-18 17:40:25.482272
-33.436645298468,-70.6358805245938,89b2c556a63ffff,2020-01-18 12:40:07.211437
-33.45328571191014,-70.65475748005034,89b2c554e8fffff,2020-01-18 16:06:11.592857
-33.45968046960307,-70.64326520587356,89b2c5548d3ffff,2020-01-18 20:01:19.303035
-33.47112006550005,-70.63697827901449,89b2c55480fffff,2020-01-18 17:46:13.235253
-33.456657703001284,-70.64149339420452,89b2c554c6bffff,2020-01-18 10:08:57.494357
-33.44769471748748,-70.64048948704121,89b2c554c57ffff,2020-01-18 09:01:39.168958
-33.44110570256638,-70.68308195259623,89b2c5543d3ffff,2020-01-18 18:51:54.327424
-33.43427305326326,-70.66522461240731,89b2c5541cbffff,2020-01-18 15:14:18.154294
-33.44048364223611,-70.6522091715111,89b2c554107ffff,2020-01-18 22:29:10.106961
-33.45015704255226,-70.64603638379917,89b2c554c43ffff,2020-01-18 11:53:00.267702
-33.44292026079918,-70.63822893815066,89b2c554cd7ffff,2020-01-18 16:56:38.588693
-33.45252440988119,-70.65235327553427,89b2c554e83ffff,2020-01-18 14:48:52.313449
-33.443053941046145,-70.65940719946886,89b2c554173ffff,2020-01-18 20:20:00.088426
-33.44635185745873,-70.64977084710286,89b2c55412fffff,2020-01-18 13:19:42.721762
-33.445788283974984,-70.64925574858607,89b2c554123ffff,2020-01-18 14:36:47.352043
-33.45412760204079,-70.66907504914393,89b2c554337ffff,2020-01-18 20:16:25.872185
-33.43592271989489,-70.63855237288821,89b2c556a63ffff,2020-01-18 17:25:46.636379
-33.453270809306886,-70.65428892652842,89b2c554e8fffff,2020-01-18 16:25:16.528924
-33.456581065170745,-70.64189138294947,89b2c554c6bffff,2020-01-18 10:35:40.018358
-33.447457303257096,-70.64167562423269,89b2c554c57ffff,2020-01-18 10:12:22.826855
-33.448850260886836,-70.64478063661359,89b2c554c43ffff,2020-01-18 13:57:37.907896
-33.44157672482465,-70.63600858021469,89b2c554cd7ffff,2020-01-18 17:53:29.469500
-33.450944018331356,-70.65235294979675,89b2c554e83ffff,2020-01-18 15:25:27.169461
-33.447082807545755,-70.65118351490783,89b2c55412fffff,2020-01-18 15:23:01.389575
-33.45486056477257,-70.6531179307333,89b2c554e8fffff,2020-01-18 18:36:06.173831
-33.45699985223518,-70.64055984516764,89b2c554c6bffff,2020-01-18 10:42:09.463848
-33.448711949676145,-70.63981736484308,89b2c554c57ffff,2020-01-18 10:13:49.764928
-33.44947112226904,-70.64422892532096,89b2c554c43ffff,2020-01-18 15:23:55.998089
-33.45037135619455,-70.65295694465397,89b2c554e83ffff,2020-01-18 16:49:25.247890
-33.44615766452948,-70.64909754890982,89b2c55412fffff,2020-01-18 15:43:00.873304
-33.45473385834993,-70.6535885133574,89b2c554e8fffff,2020-01-18 20:53:04.867973
-33.45838630956285,-70.64162562691398,89b2c554c6bffff,2020-01-18 11:36:19.375109
-33.448928159758694,-70.64106920247298,89b2c554c57ffff,2020-01-18 11:50:54.916068
-33.44949095137486,-70.64463797106612,89b2c554c43ffff,2020-01-18 16:21:20.049015
-33.4482852171849,-70.65131811310953,89b2c55412fffff,2020-01-18 16:07:17.889597
-33.45691043638351,-70.641633313461,89b2c554c6bffff,2020-01-18 21:24:49.387879
-33.476604218384395,-70.657759585679,89b2c554a13ffff,2020-01-19 13:01:53.717279
-33.428042587022496,-70.67728201082484,89b2c554003ffff,2020-01-19 16:44:38.407486
-33.453551279523126,-70.67456512553328,89b2c55433bffff,2020-01-19 13:03:14.835315
-33.45702069233715,-70.64460549157299,89b2c554eb7ffff,2020-01-19 18:51:10.588615
-33.445603328214055,-70.65862226249317,89b2c554163ffff,2020-01-19 18:34:49.184853
-33.45860427649149,-70.6726339440904,89b2c55432fffff,2020-01-19 19:43:07.418970
-33.456779865856795,-70.66389078174801,89b2c554ecfffff,2020-01-19 09:00:08.739586
-33.473416946126,-70.66375965284658,89b2c554ac3ffff,2020-01-19 08:24:14.129073
-33.46323780059329,-70.63783067026542,89b2c5548c7ffff,2020-01-19 13:36:05.541427
-33.440538411090884,-70.6501278508087,89b2c554133ffff,2020-01-19 20:13:01.244791
-33.44429357578686,-70.63936682842102,89b2c554cc7ffff,2020-01-19 11:07:27.256161
-33.47213902150462,-70.63878559847885,89b2c554873ffff,2020-01-19 07:30:36.689988
-33.43386224274998,-70.67798139204827,89b2c554073ffff,2020-01-19 09:02:54.936875
-33.468215021952155,-70.64242892439673,89b2c554857ffff,2020-01-19 11:41:52.606651
-33.444030999127236,-70.69044337791873,89b2c554237ffff,2020-01-19 16:57:38.985372
-33.45795394418377,-70.64930475748226,89b2c554ea3ffff,2020-01-19 12:53:08.701991
-33.451745431770135,-70.67159355439503,89b2c554333ffff,2020-01-19 18:55:05.648520
-33.44678254221766,-70.64468963953523,89b2c554c53ffff,2020-01-19 20:52:12.809529
-33.451418636858506,-70.63177735834302,89b2c554c3bffff,2020-01-19 12:38:11.346237
-33.46879344219208,-70.67143501971843,89b2c555da3ffff,2020-01-19 08:16:44.822492
-33.45197886555356,-70.65131049107511,89b2c554e87ffff,2020-01-19 09:54:09.804426
-33.46953458110163,-70.67805877495934,89b2c555d07ffff,2020-01-19 15:08:42.289819
-33.4676299100778,-70.63096344406189,89b2c5548abffff,2020-01-19 10:00:15.896820
-33.469872976118026,-70.64781488145054,89b2c554843ffff,2020-01-19 21:11:42.411594
-33.465348256068445,-70.63417577967707,89b2c55488fffff,2020-01-19 22:04:25.510303
-33.44777746094327,-70.66626825319157,89b2c5543a7ffff,2020-01-19 14:31:36.175714
-33.469245237163996,-70.62822253950266,89b2c5548afffff,2020-01-19 10:56:36.778207
-33.4478337852909,-70.67883322302688,89b2c554313ffff,2020-01-19 15:09:08.521715
-33.437895503080874,-70.64470522395364,89b2c5541a3ffff,2020-01-19 14:53:51.225498
-33.44336596977279,-70.63277772485527,89b2c554c8bffff,2020-01-19 09:38:18.306820
-33.43484731955354,-70.6727603519967,89b2c55403bffff,2020-01-19 13:17:44.756589
-33.446447221561264,-70.66822683716812,89b2c5543a3ffff,2020-01-19 10:30:50.247166
-33.440407645756466,-70.65126491711887,89b2c554107ffff,2020-01-19 09:45:12.786153
-33.4581875907513,-70.63967140746007,89b2c554c6fffff,2020-01-19 19:02:26.724878
-33.46241552409759,-70.67007954757807,89b2c554e4bffff,2020-01-19 11:16:34.726167
-33.46192619488391,-70.6660141788541,89b2c554e4fffff,2020-01-19 16:03:00.212132
-33.4288424329705,-70.66426307479632,89b2c5540a7ffff,2020-01-19 08:31:20.419522
-33.47104816576683,-70.64059947080153,89b2c55480bffff,2020-01-19 18:04:58.163173
-33.460455299531986,-70.67600498543808,89b2c555d93ffff,2020-01-19 19:34:08.968351
-33.4386712418331,-70.66519889799677,89b2c554153ffff,2020-01-19 09:54:49.092438
-33.46319798760723,-70.66172549309566,89b2c554e73ffff,2020-01-19 21:37:22.772179
-33.45121850577024,-70.6434202627537,89b2c554c43ffff,2020-01-19 20:00:20.319037
-33.44403943270004,-70.64678918315033,89b2c554137ffff,2020-01-19 19:14:50.336230
-33.45728620896227,-70.65079347335336,89b2c554ebbffff,2020-01-19 10:13:36.878698
-33.47340152529997,-70.67183133441316,89b2c555d37ffff,2020-01-19 10:35:03.460794
-33.478705387113145,-70.67538351994999,89b2c555d2fffff,2020-01-19 09:33:09.594429
-33.46618932927488,-70.62977917470054,89b2c5548bbffff,2020-01-19 16:50:57.227811
-33.45408635165997,-70.66563144706971,89b2c554ecbffff,2020-01-19 09:43:35.300758
-33.455908025683705,-70.63253958251296,89b2c554c2bffff,2020-01-19 14:27:26.212413
-33.453556239910625,-70.6482338661954,89b2c554eb3ffff,2020-01-19 17:05:14.185801
-33.46908780106771,-70.66507134646416,89b2c554ad3ffff,2020-01-19 13:06:07.615886
-33.46763830512127,-70.64453346762683,89b2c554853ffff,2020-01-19 20:05:29.733519
-33.441223704616206,-70.63730798969814,89b2c554cd7ffff,2020-01-19 08:38:14.070603
-33.439865731086826,-70.64052490318849,89b2c554cd3ffff,2020-01-19 09:04:56.739352
-33.462871599532264,-70.63045911046464,89b2c554887ffff,2020-01-19 07:30:37.871497
-33.46635769773776,-70.64230247312243,89b2c5548cfffff,2020-01-19 16:44:25.475404
-33.47527117866245,-70.6410843908889,89b2c554863ffff,2020-01-19 07:20:05.184356
-33.4352221210001,-70.65736109100195,89b2c5541c7ffff,2020-01-19 16:17:33.710864
-33.44363873274216,-70.68096703225231,89b2c5543d7ffff,2020-01-19 07:00:48.877262
-33.43934883046294,-70.67376608288782,89b2c554393ffff,2020-01-19 09:15:34.533908
-33.444004059480804,-70.66867998441451,89b2c5543b3ffff,2020-01-19 07:06:25.230129
-33.45406868778686,-70.64209670885681,89b2c554c7bffff,2020-01-19 11:39:35.268028
-33.47232328457947,-70.66946324735478,89b2c554adbffff,2020-01-19 07:50:37.117661
-33.44956008597601,-70.65531280715958,89b2c554e9bffff,2020-01-19 08:11:29.998643
-33.43629064516952,-70.65398655512604,89b2c554113ffff,2020-01-19 16:19:54.859937
-33.47509087227843,-70.64301169848483,89b2c55487bffff,2020-01-19 14:54:01.785131
-33.46602671675926,-70.64950085035042,89b2c554e27ffff,2020-01-19 13:54:06.884406
-33.457702834799214,-70.63441946134215,89b2c554c67ffff,2020-01-19 07:58:59.305609
-33.42727134628694,-70.66642124527257,89b2c5540a3ffff,2020-01-19 10:14:12.991002
-33.44699225239589,-70.67236493299396,89b2c5543bbffff,2020-01-19 09:53:11.269953
-33.44758388783818,-70.65472105142199,89b2c554167ffff,2020-01-19 20:53:51.939294
-33.43776898101491,-70.64145956168113,89b2c556a6bffff,2020-01-19 14:58:33.049295
-33.46578587099444,-70.66959183946086,89b2c555db3ffff,2020-01-19 10:08:42.475510
-33.44992206522509,-70.65097592072405,89b2c554e97ffff,2020-01-19 07:17:44.516707
-33.44262566877291,-70.6525452962363,89b2c55413bffff,2020-01-19 08:47:44.805171
-33.47427003656501,-70.64555364792494,89b2c55484fffff,2020-01-19 09:48:15.971655
-33.45305492210138,-70.65402990261686,89b2c554e83ffff,2020-01-19 15:26:06.516872
-33.445077729098955,-70.66113925589626,89b2c55417bffff,2020-01-19 09:58:55.471396
-33.467944916835634,-70.66691808438239,89b2c555da7ffff,2020-01-19 07:10:21.172839
-33.459957358340574,-70.65313816547871,89b2c554e07ffff,2020-01-19 08:25:03.342619
-33.435926649223035,-70.66071250736839,89b2c5541cfffff,2020-01-19 17:12:42.726045
-33.432058898173835,-70.66477293534514,89b2c5541dbffff,2020-01-19 22:55:57.695944
-33.46300082020931,-70.65790243856517,89b2c554e0fffff,2020-01-19 09:20:24.642480
-33.446507827576475,-70.63604166941755,89b2c554c1bffff,2020-01-19 12:57:38.275375
-33.44964227460404,-70.63140975252162,89b2c554c07ffff,2020-01-19 08:48:53.449512
-33.44942443101625,-70.63745154709292,89b2c554c0bffff,2020-01-19 09:09:58.951698
-33.46843599685942,-70.6341465926135,89b2c554807ffff,2020-01-19 10:43:53.103371
-33.4568759259314,-70.66775448718913,89b2c554e53ffff,2020-01-19 08:55:40.481331
-33.44301910991452,-70.65879019949449,89b2c554173ffff,2020-01-19 17:35:30.770436
-33.47163317705651,-70.6560832655896,89b2c554a83ffff,2020-01-19 15:35:36.966413
-33.44812973537405,-70.6340544926173,89b2c554c03ffff,2020-01-19 22:11:03.115773
-33.449885072305776,-70.64613449728448,89b2c554c5bffff,2020-01-19 10:47:21.099309
-33.43763342800551,-70.64309993438509,89b2c5541a7ffff,2020-01-19 22:56:25.589860
-33.43184458871544,-70.64910348224504,89b2c554187ffff,2020-01-19 08:15:41.053022
-33.434389409680364,-70.67725902500223,89b2c554077ffff,2020-01-19 14:30:28.870764
-33.47410976546558,-70.66925694903279,89b2c554acbffff,2020-01-19 07:34:59.182097
-33.4702152567801,-70.65819434598109,89b2c554a9bffff,2020-01-19 12:50:02.409299
-33.45395876960828,-70.6458244303637,89b2c554c4fffff,2020-01-19 20:16:21.122580
-33.445587810331276,-70.64845002873649,89b2c554127ffff,2020-01-19 10:07:16.762033
-33.45621774880207,-70.63721538887818,89b2c554c63ffff,2020-01-19 08:13:05.790464
-33.44629264243427,-70.63566500078969,89b2c554c13ffff,2020-01-19 15:27:00.686608
-33.442904976217555,-70.68525179465905,89b2c5543c3ffff,2020-01-19 17:06:58.141987
-33.449806625059765,-70.67371930423745,89b2c554307ffff,2020-01-19 13:34:25.992512
-33.453423325798354,-70.63591299320566,89b2c554c77ffff,2020-01-19 10:03:41.486495
-33.45990349601316,-70.6726366619475,89b2c555d97ffff,2020-01-19 10:16:41.433221
-33.45173737846134,-70.63520360069349,89b2c554c0fffff,2020-01-19 20:57:56.557153
-33.438460048406185,-70.6865014497161,89b2c5542a7ffff,2020-01-19 14:45:13.746986
-33.45236510795191,-70.64856773722136,89b2c554c4bffff,2020-01-19 11:07:27.452031
-33.433765936934094,-70.65476229371954,89b2c55418bffff,2020-01-19 07:07:37.782634
-33.43624126600706,-70.65735536508838,89b2c55411bffff,2020-01-19 13:51:49.786398
-33.46044186727755,-70.63460839781504,89b2c55489bffff,2020-01-19 22:21:44.676020
-33.44283185306929,-70.68688917114062,89b2c5543dbffff,2020-01-19 18:57:58.033455
-33.45523708995665,-70.67357597305542,89b2c554323ffff,2020-01-19 17:25:24.921400
-33.44656585767864,-70.66125859899881,89b2c55416bffff,2020-01-19 10:34:09.204720
-33.44749559322382,-70.6503270304886,89b2c55412fffff,2020-01-19 19:26:03.387622
-33.474307742689774,-70.66307775927852,89b2c554ac7ffff,2020-01-19 16:44:50.453483
-33.466378088679384,-70.6362714176259,89b2c554813ffff,2020-01-19 07:58:28.517021
-33.441665440250425,-70.65561937244145,89b2c55410fffff,2020-01-19 08:09:23.273939
-33.4617947105996,-70.63424697396866,89b2c554883ffff,2020-01-19 13:10:38.344640
-33.4423874852191,-70.64065152651483,89b2c554cc3ffff,2020-01-19 21:21:47.252435
-33.474305897648954,-70.65087650018089,89b2c554ab3ffff,2020-01-19 21:05:24.230802
-33.44587234410047,-70.67524937034507,89b2c55438fffff,2020-01-19 16:03:04.591649
-33.43838305349899,-70.68279551562397,89b2c55406bffff,2020-01-19 11:09:35.247823
-33.470362928855806,-70.65117814142305,89b2c554a97ffff,2020-01-19 12:27:54.366885
-33.433451143877534,-70.66217357124049,89b2c5541c3ffff,2020-01-19 21:33:42.207697
-33.44375715246872,-70.64980152839993,89b2c554123ffff,2020-01-19 12:41:11.051371
-33.438369517136536,-70.67605980765558,89b2c554067ffff,2020-01-19 09:23:08.967442
-33.44992071960874,-70.65284662937785,89b2c554e93ffff,2020-01-19 09:16:37.036729
-33.46619197152069,-70.66775177511894,89b2c555db7ffff,2020-01-19 18:18:39.451750
-33.43098635600388,-70.67719605905388,89b2c55400fffff,2020-01-19 20:36:50.907319
-33.44959111028307,-70.6683971112709,89b2c5543afffff,2020-01-19 15:31:42.030267
-33.4667002197302,-70.62602589008168,89b2c5548a3ffff,2020-01-19 10:27:03.676013
-33.46459122362105,-70.65195980383929,89b2c554e23ffff,2020-01-19 19:16:17.248183
-33.44244651733054,-70.67335882621782,89b2c554383ffff,2020-01-19 13:05:07.407040
-33.444585601614925,-70.63968273861559,89b2c554ccfffff,2020-01-19 08:53:03.883731
-33.4373285596799,-70.67045582587106,89b2c55402fffff,2020-01-19 11:05:19.200466
-33.46022068697771,-70.63817085371038,89b2c5548d7ffff,2020-01-19 08:23:22.518638
-33.45219956859995,-70.66168766560907,89b2c554ec3ffff,2020-01-19 15:23:41.656027
-33.468607721735395,-70.67761735901838,89b2c555d17ffff,2020-01-19 08:24:10.411540
-33.43780261488332,-70.6625677994488,89b2c554157ffff,2020-01-19 10:48:51.531613
-33.43115736176542,-70.65719568086524,89b2c5541d7ffff,2020-01-19 07:29:34.356451
-33.42964775433382,-70.6739031156709,89b2c554007ffff,2020-01-19 11:42:28.144068
-33.437026460391834,-70.66639652182516,89b2c554027ffff,2020-01-19 13:30:59.912678
-33.46019695343939,-70.66012504797524,89b2c554e0bffff,2020-01-19 17:58:18.912292
-33.46969906178043,-70.64845452458516,89b2c55485bffff,2020-01-19 14:38:53.858845
-33.451587513080014,-70.64135764168529,89b2c554c47ffff,2020-01-19 07:38:19.719900
-33.42987749431932,-70.66784547016633,89b2c5540afffff,2020-01-19 09:52:13.714679
-33.4365577864366,-70.68070266236536,89b2c554063ffff,2020-01-19 08:28:53.995678
-33.45324298950199,-70.6399324215886,89b2c554c73ffff,2020-01-19 12:37:34.182329
-33.43929750246783,-70.66487566364702,89b2c554143ffff,2020-01-19 12:46:35.778562
-33.45310857939388,-70.65544636083831,89b2c554e8bffff,2020-01-19 12:33:50.606693
-33.43539383551565,-70.64532533859021,89b2c5541b3ffff,2020-01-19 12:06:25.707159
-33.43787679298493,-70.66787673190781,89b2c55415bffff,2020-01-19 07:17:37.381422
-33.46709230814315,-70.66288756204784,89b2c554e6bffff,2020-01-19 08:18:49.850839
-33.45200770650015,-70.66665610922753,89b2c554edbffff,2020-01-19 21:12:08.278772
-33.46638244266276,-70.67363469909593,89b2c555dbbffff,2020-01-19 09:50:16.677513
-33.435685324113976,-70.63557242300746,89b2c556a63ffff,2020-01-19 17:57:01.145812
-33.437720802000314,-70.65184321339505,89b2c554117ffff,2020-01-19 16:16:21.365361
-33.455207095159906,-70.65469297219215,89b2c554e8fffff,2020-01-19 21:30:08.754541
-33.46937287087085,-70.67436695672232,89b2c555dabffff,2020-01-19 13:16:57.789371
-33.46423033724813,-70.67573840229223,89b2c555d8fffff,2020-01-19 20:57:36.761174
-33.46765201216377,-70.65829031752781,89b2c554e67ffff,2020-01-19 19:42:22.197637
-33.45884731506513,-70.64121745779853,89b2c5548d3ffff,2020-01-19 21:51:51.856323
-33.458335001009985,-70.64211647766467,89b2c554c6bffff,2020-01-19 20:07:29.167839
-33.46493042137288,-70.64703038819928,89b2c5548cbffff,2020-01-19 08:46:35.194272
-33.45835907187861,-70.668299479059,89b2c554e5bffff,2020-01-19 09:28:41.152741
-33.461875444752685,-70.65126354432272,89b2c554e33ffff,2020-01-19 13:22:33.261127
-33.47390254490687,-70.63367390943372,89b2c55483bffff,2020-01-19 17:58:42.459621
-33.447997460079534,-70.6422653229976,89b2c554c57ffff,2020-01-19 10:17:39.599831
-33.475068900746734,-70.64498988836469,89b2c554ab7ffff,2020-01-19 13:05:53.002674
-33.456371246741405,-70.65409426210854,89b2c554e17ffff,2020-01-19 09:19:48.019734
-33.45076076030498,-70.66021415583673,89b2c554ed7ffff,2020-01-19 07:17:30.679744
-33.45870730686403,-70.66462609452955,89b2c554e57ffff,2020-01-19 14:58:25.574117
-33.457460543496865,-70.65761661643764,89b2c554e03ffff,2020-01-19 13:33:22.010230
-33.44210464950226,-70.68904576791232,89b2c5542afffff,2020-01-19 14:31:50.467532
-33.45552642614898,-70.64511144826209,89b2c554eb7ffff,2020-01-19 20:24:49.749135
-33.47416881631698,-70.66524210893824,89b2c554ac3ffff,2020-01-19 20:35:34.494688
-33.46491516147018,-70.64092009365038,89b2c5548c7ffff,2020-01-19 15:07:02.674867
-33.44561073491638,-70.63814286045235,89b2c554cc7ffff,2020-01-19 11:55:35.615184
-33.47279203166074,-70.641043612589,89b2c554873ffff,2020-01-19 16:17:05.826650
-33.4689476729033,-70.64175885312396,89b2c554857ffff,2020-01-19 19:14:51.357403
-33.451921794317464,-70.67395827441868,89b2c554333ffff,2020-01-19 19:36:59.790721
-33.45337182885061,-70.63147387339674,89b2c554c3bffff,2020-01-19 13:20:31.738672
-33.453077767810264,-70.65145535222447,89b2c554e87ffff,2020-01-19 11:33:20.724018
-33.46880472181285,-70.63006847925477,89b2c5548abffff,2020-01-19 13:38:49.706822
-33.4433794007475,-70.6347620866164,89b2c554c8bffff,2020-01-19 20:03:44.210240
-33.43370462253949,-70.67245371152994,89b2c55403bffff,2020-01-19 20:20:33.085602
-33.44744896058885,-70.66739707663456,89b2c5543a3ffff,2020-01-19 13:47:38.807587
-33.42883517533681,-70.66263592593941,89b2c5540a7ffff,2020-01-19 17:30:37.167543
-33.457139707217245,-70.65121885355724,89b2c554ebbffff,2020-01-19 12:46:33.963031
-33.473342429605744,-70.67296180997788,89b2c555d37ffff,2020-01-19 16:05:15.328347
-33.45549675687152,-70.66781910973246,89b2c554ecbffff,2020-01-19 21:12:43.599925
-33.45555175329662,-70.64865219842217,89b2c554eb3ffff,2020-01-19 19:32:36.500515
-33.469111128404386,-70.66370213135856,89b2c554ad3ffff,2020-01-19 13:39:49.857690
-33.441934922191514,-70.63550774896132,89b2c554cd7ffff,2020-01-19 14:43:15.854807
-33.43907719114489,-70.63901434936932,89b2c554cd3ffff,2020-01-19 09:38:17.091795
-33.463927535831296,-70.62986864654648,89b2c554887ffff,2020-01-19 19:37:07.467330
-33.47613671572036,-70.641227031657,89b2c554863ffff,2020-01-19 13:30:45.880789
-33.44171891215109,-70.68119968649982,89b2c5543d7ffff,2020-01-19 19:21:03.476197
-33.43914335463434,-70.6734454486299,89b2c554393ffff,2020-01-19 15:28:08.490281
-33.44583342671527,-70.66898684828082,89b2c5543b3ffff,2020-01-19 14:01:16.877314
-33.45441441871724,-70.64052165457008,89b2c554c7bffff,2020-01-19 18:41:10.481039
-33.45147156748602,-70.6569808452032,89b2c554e9bffff,2020-01-19 12:30:01.881942
-33.435902846419864,-70.65623728512263,89b2c554113ffff,2020-01-19 19:04:33.395945
-33.46546686941167,-70.64686793649399,89b2c554e27ffff,2020-01-19 19:10:04.411457
